id,total_area,total_buildings,total_area_adm2,total_buildings_adm2
4146,38.403400000000005,2,1769334.0413999925,38144
13951,9.892,1,2099518.9270999976,55556
8268,17.174500000000002,2,2973187.7172000166,44655
2852,10.1364,1,4211450.142600003,85861
5086,12.2997,1,6063750.6400000695,130010
12814,24.0011,1,2393371.7551000016,41959
14173,30.1578,2,2099518.9270999976,55556
14174,30.1578,2,3477111.754199985,85601
6747,9.6432,1,6063750.6400000695,130010
6748,9.6432,1,4633411.748299901,88044
15144,40.2668,2,3477111.754199985,85601
7467,14.4466,1,2677898.4160999767,49925
7468,14.4466,1,4633411.748299901,88044
3232,64.4546,4,2899320.5089000068,71008
9649,14.9028,1,2978474.550700016,40274
1448,6.4703,1,927804.3632000035,29753
7029,19.8486,1,6063750.6400000695,130010
14779,9.7713,1,3477111.754199985,85601
8587,52.085499999999996,2,7614076.459100063,127972
8588,52.085499999999996,2,2035082.3115999976,32393
7762,50.952,3,4133096.9898999697,66392
7763,50.952,3,3234132.847500009,52632
3750,19.5954,1,4211450.142600003,85861
6486,6.0783,1,1769334.0413999925,38144
8458,15.8688,1,4633411.748299901,88044
7493,8.3551,1,6063750.6400000695,130010
13323,9.6978,1,3356349.222799971,96793
13324,9.6978,1,4285445.744199992,88997
6528,22.8457,1,6063750.6400000695,130010
5832,12.0571,1,4211450.142600003,85861
9481,56.6109,2,4285445.744199992,88997
3749,48.4918,1,4211450.142600003,85861
11819,8.5578,1,2973187.7172000166,44655
1066,15.9592,1,927804.3632000035,29753
4640,30.1831,1,6063750.6400000695,130010
4641,30.1831,1,4211450.142600003,85861
2452,49.713,2,4709504.632400045,92056
6529,13.7469,1,6063750.6400000695,130010
8442,16.8159,1,2677898.4160999767,49925
10610,201.1648,4,2973187.7172000166,44655
5587,16.4501,1,4211450.142600003,85861
3091,52.174499999999995,2,3477389.9073999855,53308
2448,58.0458,2,3477389.9073999855,53308
2449,58.0458,2,4709504.632400045,92056
3547,23.971800000000002,1,3477389.9073999855,53308
6497,74.9485,1,4633411.748299901,88044
3976,15.9422,1,4211450.142600003,85861
5825,14.3448,1,4211450.142600003,85861
12785,5.1239,1,4285445.744199992,88997
8517,89.3647,3,3234132.847500009,52632
8518,89.3647,3,2973187.7172000166,44655
7016,17.2065,1,4633411.748299901,88044
14618,50.5697,1,2099518.9270999976,55556
14619,50.5697,1,3477111.754199985,85601
6311,19.7389,1,4211450.142600003,85861
6038,13.1455,1,6063750.6400000695,130010
6039,13.1455,1,9890180.899499815,179876
4672,41.6019,1,4211450.142600003,85861
5582,33.6021,1,4211450.142600003,85861
4871,33.6903,1,6063750.6400000695,130010
3293,19.2258,1,4211450.142600003,85861
2274,22.478,1,5496198.666799969,82377
2429,57.7984,1,4211450.142600003,85861
11340,10.8388,1,3234132.847500009,52632
4410,19.5394,1,4211450.142600003,85861
4411,19.5394,1,9890180.899499815,179876
3525,13.9034,1,4211450.142600003,85861
3977,53.7076,2,4211450.142600003,85861
2426,9.5025,1,4211450.142600003,85861
13582,10.4885,1,3356349.222799971,96793
13583,10.4885,1,2099518.9270999976,55556
13584,10.4885,1,4285445.744199992,88997
13585,10.4885,1,3477111.754199985,85601
6079,8.9198,1,4211450.142600003,85861
5818,26.9401,1,4211450.142600003,85861
3567,7.1319,1,4709504.632400045,92056
8446,20.7714,1,2677898.4160999767,49925
8447,20.7714,1,4633411.748299901,88044
3072,11.6774,1,4211450.142600003,85861
13588,18.1419,1,3477111.754199985,85601
15034,72227.30919999995,1386,4492375.007600041,92431
9177,12906.487999999992,604,18037253.23220054,316708
9437,8815.619899999994,373,18037253.23220054,316708
8388,9841.649199999989,268,18037253.23220054,316708
10210,10057.132600000004,313,18037253.23220054,316708
12060,12006.9682,483,5158249.368099968,127332
14214,34006.95200000004,985,1585208.4289000097,41154
218,3638.0953000000013,134,2448171.340900037,72998
12070,14495.635900000005,523,3356349.222799971,96793
12071,14495.635900000005,523,5158249.368099968,127332
12628,904138.4006999958,13555,5158249.368099968,127332
13549,15938.409200000004,667,5158249.368099968,127332
169,3393.986599999999,100,2448171.340900037,72998
14569,872642.5776000019,11895,4492375.007600041,92431
13645,9183.937100000006,364,1585208.4289000097,41154
15336,5136.666100000004,234,2099518.9270999976,55556
14495,17743.238600000008,942,4492375.007600041,92431
10202,14657.760500000002,564,18037253.23220054,316708
10203,14657.760500000002,564,1585208.4289000097,41154
249,26640.300500000027,866,2448171.340900037,72998
14483,60668.1805,1194,4492375.007600041,92431
11705,152067.11799999993,2716,5158249.368099968,127332
15038,13074.061399999993,423,4492375.007600041,92431
9719,38681.55180000002,546,3356349.222799971,96793
14650,34947.08859999999,725,4492375.007600041,92431
14350,54316.04030000003,1104,2099518.9270999976,55556
11495,7799.576700000001,269,3356349.222799971,96793
12223,135772.4805999998,2275,3356349.222799971,96793
12642,21521.31209999999,621,3356349.222799971,96793
14404,4474.540799999999,299,4492375.007600041,92431
5736,454894.6725000008,6879,2710634.640100001,67083
12906,106656.98109999989,1740,3356349.222799971,96793
7209,621.1249000000003,52,3356349.222799971,96793
14412,381.13640000000004,18,4492375.007600041,92431
4335,12180.442500000008,431,2710634.640100001,67083
10718,17746.84920000001,474,18037253.23220054,316708
1057,7812.929300000004,303,2029721.9122000062,60235
9160,6123.456899999996,228,18037253.23220054,316708
3218,25870.091299999982,453,2899320.5089000068,71008
12360,15076.518399999986,446,5158249.368099968,127332
8662,559851.2646000001,7974,18037253.23220054,316708
9683,11675.221600000008,443,18037253.23220054,316708
14753,11457.3936,497,2099518.9270999976,55556
9681,8987.9693,359,18037253.23220054,316708
14850,1133.2375000000004,60,2099518.9270999976,55556
10464,14845.940799999997,452,18037253.23220054,316708
14571,161184.57170000012,2708,4492375.007600041,92431
11234,3906.2552999999994,195,5158249.368099968,127332
12904,16647.015899999995,655,3356349.222799971,96793
30,4276.294399999999,153,2448171.340900037,72998
12884,7013.041400000004,312,5158249.368099968,127332
13415,48520.762399999854,1346,5158249.368099968,127332
14730,17917.008400000013,456,4492375.007600041,92431
7901,7245.150799999997,264,18037253.23220054,316708
6940,773.1166000000001,37,18037253.23220054,316708
1055,9007.727499999999,271,2029721.9122000062,60235
13783,55457.16699999999,1160,4492375.007600041,92431
109,161244.389,4258,2448171.340900037,72998
6456,75519.28040000006,1174,2710634.640100001,67083
6454,4365.431300000001,238,2710634.640100001,67083
11496,164794.29660000026,2738,3356349.222799971,96793
14243,379.62270000000007,23,2099518.9270999976,55556
659,74140.23939999998,1510,2029721.9122000062,60235
13568,16488.554799999984,743,3356349.222799971,96793
336,13769.626700000008,420,2448171.340900037,72998
9953,23697.39490000001,666,18037253.23220054,316708
10454,18447.8141,539,18037253.23220054,316708
10455,18447.8141,539,1585208.4289000097,41154
15287,413369.80999999854,5733,2099518.9270999976,55556
6203,6541.374899999991,349,18037253.23220054,316708
14488,8562.019300000002,470,4492375.007600041,92431
12362,29782.491799999993,854,5158249.368099968,127332
15054,68382.64489999991,1302,2099518.9270999976,55556
12759,307661.2345999995,4129,5158249.368099968,127332
885,7885.067600000004,290,2029721.9122000062,60235
13766,12944.293600000003,400,1585208.4289000097,41154
1141,5318.549499999999,193,2029721.9122000062,60235
297,156514.0889000001,3386,2448171.340900037,72998
14484,329991.4875000011,5574,4492375.007600041,92431
8911,16604.007599999997,471,18037253.23220054,316708
14597,23426.84850000002,389,2099518.9270999976,55556
12207,5117.721999999997,263,5158249.368099968,127332
14568,136530.1767000001,2212,4492375.007600041,92431
7185,15776.990199999984,366,18037253.23220054,316708
13292,46472.851099999985,1470,5158249.368099968,127332
4568,14077.297399999989,230,2710634.640100001,67083
15337,7769.997099999996,358,2099518.9270999976,55556
10214,6384.802699999999,224,18037253.23220054,316708
11487,116813.62900000013,1887,5158249.368099968,127332
15341,4696.269200000003,232,2099518.9270999976,55556
7894,44636.10119999997,752,18037253.23220054,316708
217,39645.53139999996,1077,2448171.340900037,72998
211,38664.70460000002,1161,2448171.340900037,72998
7417,311448.46119999985,4027,18037253.23220054,316708
8917,161110.31840000008,1740,18037253.23220054,316708
8926,8984.3954,443,18037253.23220054,316708
12225,106816.73160000006,1496,3356349.222799971,96793
13691,64712.07139999991,1148,5158249.368099968,127332
15100,29357.053600000025,652,4492375.007600041,92431
5493,61061.24329999998,1044,2710634.640100001,67083
9680,4930.5358,132,18037253.23220054,316708
339,13522.495500000003,472,2448171.340900037,72998
15160,19306.071300000003,952,2099518.9270999976,55556
12883,4526.1826999999985,210,5158249.368099968,127332
536,26807.008700000002,891,2448171.340900037,72998
5018,6524.704500000001,398,2710634.640100001,67083
12372,1910.9703999999997,57,3356349.222799971,96793
4805,4691.763599999999,209,2710634.640100001,67083
5985,87589.451699999845,1426,2710634.640100001,67083
248,6325.086900000004,208,2448171.340900037,72998
298,136863.66920000012,3431,2448171.340900037,72998
10212,12713.599099999992,401,18037253.23220054,316708
14489,2251.3619999999996,163,4492375.007600041,92431
6943,2238.1673,134,18037253.23220054,316708
6944,2238.1673,134,2710634.640100001,67083
6212,4992.494200000002,201,2710634.640100001,67083
15291,7503.758899999995,325,2099518.9270999976,55556
535,8796.008100000005,300,2448171.340900037,72998
8159,2097.5768,105,3356349.222799971,96793
6962,2013.9161999999985,117,3356349.222799971,96793
6963,2013.9161999999985,117,2710634.640100001,67083
12224,224368.0282999995,3423,3356349.222799971,96793
114,3413.544799999999,137,2448171.340900037,72998
255,19253.477600000002,587,2448171.340900037,72998
9965,2000.353999999999,104,18037253.23220054,316708
9966,2000.353999999999,104,3356349.222799971,96793
14918,1662.9896000000003,75,2099518.9270999976,55556
250,8405.345299999994,257,2448171.340900037,72998
12843,19907.678199999988,588,1585208.4289000097,41154
14351,481.6360000000001,23,2099518.9270999976,55556
5976,8410.8335,331,2710634.640100001,67083
11906,6879.388799999994,257,3356349.222799971,96793
11907,6879.388799999994,257,5158249.368099968,127332
4341,92380.30519999992,1307,2710634.640100001,67083
14818,16011.722400000006,521,4492375.007600041,92431
541,2039.3199000000006,84,2029721.9122000062,60235
12910,739.5599,46,3356349.222799971,96793
13155,92436.18040000019,2061,5158249.368099968,127332
12203,4730.7808000000005,161,18037253.23220054,316708
11011,6051.881599999998,251,3356349.222799971,96793
14847,28498.25629999999,464,2099518.9270999976,55556
10213,16954.920099999992,499,18037253.23220054,316708
13884,47377.66359999999,828,1585208.4289000097,41154
14729,769211.846500002,16616,4492375.007600041,92431
133,32224.14879999998,1138,2448171.340900037,72998
15058,9289.689000000002,187,2099518.9270999976,55556
435,14918.066099999987,433,2448171.340900037,72998
252,82658.54180000004,1850,2448171.340900037,72998
295,15745.625499999987,480,2448171.340900037,72998
10450,9606.980700000004,333,18037253.23220054,316708
10451,9606.980700000004,333,1585208.4289000097,41154
12777,2984.3269999999993,183,3356349.222799971,96793
12888,36765.25459999997,930,5158249.368099968,127332
8648,7562.038699999999,266,18037253.23220054,316708
8649,7562.038699999999,266,1585208.4289000097,41154
12212,111512.65970000002,2204,5158249.368099968,127332
11704,24465.039500000028,720,5158249.368099968,127332
10452,20168.005600000004,671,18037253.23220054,316708
10453,20168.005600000004,671,1585208.4289000097,41154
13119,29301.232499999976,1008,1585208.4289000097,41154
437,2973.7082999999984,128,2448171.340900037,72998
8145,8652.950600000013,462,18037253.23220054,316708
486,1598.5287999999998,77,2448171.340900037,72998
12756,5438.327600000001,253,5158249.368099968,127332
15035,46960.68189999998,942,4492375.007600041,92431
13116,36793.278099999996,1544,1585208.4289000097,41154
341,9746.615600000005,330,2448171.340900037,72998
14754,12398.204399999999,358,2099518.9270999976,55556
14346,5242.628500000002,257,2099518.9270999976,55556
6217,39267.3127,743,2710634.640100001,67083
14486,62317.87290000001,1131,4492375.007600041,92431
15050,14866.241499999996,306,2099518.9270999976,55556
385,18948.177700000007,520,2448171.340900037,72998
11900,11914.605300000001,459,5158249.368099968,127332
12627,308598.6944999996,4718,5158249.368099968,127332
5984,9038.329199999987,370,2710634.640100001,67083
4340,76606.1169000001,1106,2710634.640100001,67083
5023,4063.2739999999985,217,2710634.640100001,67083
14965,108655.10260000007,1441,4492375.007600041,92431
8659,50157.022699999994,1053,18037253.23220054,316708
13518,34500.046800000004,788,1585208.4289000097,41154
9685,351453.5300999998,5721,18037253.23220054,316708
13023,37538.80279999999,776,5158249.368099968,127332
14122,2707.3011,73,4492375.007600041,92431
11721,19190.694499999998,404,3356349.222799971,96793
15317,5061.542199999996,207,2099518.9270999976,55556
14761,2631.1582000000008,104,2099518.9270999976,55556
769,2278.5408,93,2029721.9122000062,60235
12368,33998.84580000005,702,3356349.222799971,96793
12369,33998.84580000005,702,5158249.368099968,127332
9426,12026.966700000004,322,18037253.23220054,316708
6689,38358.99249999998,788,2710634.640100001,67083
14010,170492.00020000004,2572,4492375.007600041,92431
11492,49332.81600000002,947,3356349.222799971,96793
11493,49332.81600000002,947,5158249.368099968,127332
8663,227491.20919999998,3299,18037253.23220054,316708
386,6208.264099999996,208,2448171.340900037,72998
7194,4090.0205000000014,159,18037253.23220054,316708
14690,5138.5868,181,2099518.9270999976,55556
8908,10645.074500000002,305,18037253.23220054,316708
14572,25813.21369999999,600,4492375.007600041,92431
12624,9144.799299999999,418,5158249.368099968,127332
10204,9974.794900000008,293,18037253.23220054,316708
12367,11444.040199999994,385,5158249.368099968,127332
2345,14086.9276,361,2899320.5089000068,71008
11916,260893.94930000044,3672,3356349.222799971,96793
8913,16361.036999999982,462,18037253.23220054,316708
6198,2304.9504,112,18037253.23220054,316708
12213,26338.613300000008,861,5158249.368099968,127332
14897,27320.96919999998,802,4492375.007600041,92431
6223,2293.8907000000004,83,2710634.640100001,67083
5986,204751.64720000044,3091,2710634.640100001,67083
7418,44108.437499999935,615,18037253.23220054,316708
9172,8938.918299999996,375,18037253.23220054,316708
3901,12897.0565,275,2899320.5089000068,71008
6941,3833.259299999999,173,18037253.23220054,316708
6942,3833.259299999999,173,2710634.640100001,67083
10986,10838.811699999997,372,5158249.368099968,127332
9690,21800.483399999972,553,18037253.23220054,316708
12083,26090.692100000037,634,3356349.222799971,96793
13417,1092.2428999999997,64,5158249.368099968,127332
1934,10630.925499999996,362,2899320.5089000068,71008
1935,10630.925499999996,362,927804.3632000035,29753
11484,3782.4697000000015,228,5158249.368099968,127332
11706,4403.601499999999,184,5158249.368099968,127332
8396,7562.517700000002,343,18037253.23220054,316708
340,54034.14059999993,1296,2448171.340900037,72998
9158,9775.540800000002,311,18037253.23220054,316708
14676,27910.351200000012,767,2099518.9270999976,55556
1142,19501.758700000002,658,2029721.9122000062,60235
11472,5900.725400000002,232,18037253.23220054,316708
15120,131438.10389999987,2293,2099518.9270999976,55556
9950,8379.533899999991,310,18037253.23220054,316708
10215,14238.001399999996,578,18037253.23220054,316708
13422,2676.2452000000003,136,5158249.368099968,127332
13443,9446.828199999998,291,3356349.222799971,96793
14808,711.1577,27,4492375.007600041,92431
8127,6451.9882,222,18037253.23220054,316708
7198,4079.1520000000005,246,2710634.640100001,67083
10979,11630.282699999996,469,18037253.23220054,316708
13300,1362.8037999999997,84,5158249.368099968,127332
13786,5791.8946000000005,294,4492375.007600041,92431
139,37411.034100000026,954,2448171.340900037,72998
14531,3222.5498000000016,119,2099518.9270999976,55556
9174,10151.229899999991,406,18037253.23220054,316708
11253,30963.124099999983,525,3356349.222799971,96793
6677,8921.6053,338,18037253.23220054,316708
483,10843.33929999999,311,2448171.340900037,72998
12496,44091.08450000005,953,5158249.368099968,127332
8686,1915.6374999999985,127,3356349.222799971,96793
5980,2736.120200000001,131,2710634.640100001,67083
10461,35098.06780000004,791,18037253.23220054,316708
12216,21690.858500000035,535,5158249.368099968,127332
4806,2689.185099999999,127,2710634.640100001,67083
14848,38478.159400000004,666,2099518.9270999976,55556
12231,1544.1908000000003,68,3356349.222799971,96793
12768,4130.7084,173,3356349.222799971,96793
11915,26922.5374,573,3356349.222799971,96793
15335,4086.328599999999,182,2099518.9270999976,55556
11489,12839.968699999994,525,5158249.368099968,127332
11703,10338.345099999993,416,5158249.368099968,127332
8669,7002.453999999997,378,18037253.23220054,316708
11004,21222.4596,444,3356349.222799971,96793
8654,11216.241000000004,288,18037253.23220054,316708
9439,6545.829899999999,316,18037253.23220054,316708
14213,44881.25910000005,1220,1585208.4289000097,41154
11242,24366.24260000002,460,5158249.368099968,127332
13151,168.4885,11,5158249.368099968,127332
292,34169.59270000004,922,2448171.340900037,72998
13893,26824.64909999999,530,4492375.007600041,92431
11888,10256.756099999993,396,18037253.23220054,316708
12058,4774.313799999996,264,18037253.23220054,316708
12059,4774.313799999996,264,5158249.368099968,127332
9676,37934.88739999993,986,18037253.23220054,316708
9677,37934.88739999993,986,1585208.4289000097,41154
10232,974.9435,41,3356349.222799971,96793
3669,1735.2051,72,2899320.5089000068,71008
7638,697.8388,40,18037253.23220054,316708
13298,32197.16450000002,866,5158249.368099968,127332
13882,8458.868200000003,183,1585208.4289000097,41154
14810,183596.8897999998,3294,4492375.007600041,92431
