id,admin2Pcod,ntl_mean,ntl_sd,ntl_max,ntl_min,ntl_mean_adm2,ntl_sd_adm2,ntl_max_adm2,ntl_min_adm2
8106,BJ0800,5.223869548483665,0.9672796620824217,6.798446449088223,3.4060359317636677,8.637987115968722,5.655752446323037,30.33346335985584,0
8108,BJ0800,7.594061663862638,1.3091742588315312,9.910939462306738,5.442883135336489,8.637987115968722,5.655752446323037,30.33346335985584,0
8110,BJ0800,3.498692427813487,0.5247278118641615,4.283731703897056,2.5904282218291894,8.637987115968722,5.655752446323037,30.33346335985584,0
8354,BJ0800,5.0068652086061185,0.7891521030295676,6.377788762144737,3.528275235854884,8.637987115968722,5.655752446323037,30.33346335985584,0
8355,BJ0800,9.874257405914005,1.8941300058937842,13.531036713622091,7.057641766412678,8.637987115968722,5.655752446323037,30.33346335985584,0
8356,BJ0800,8.307070031072408,1.2766982647994674,10.833087540281715,6.165804558090694,8.637987115968722,5.655752446323037,30.33346335985584,0
8623,BJ0800,3.0847325014962643,0.3954802124231883,4.088336393278547,2.3684011673021357,8.637987115968722,5.655752446323037,30.33346335985584,0
8624,BJ0800,14.022475187760193,3.4121873182499964,21.12262911850962,9.704993227422984,8.637987115968722,5.655752446323037,30.33346335985584,0
8625,BJ0800,22.24232489169132,4.230831280753675,30.33346335985584,15.10304106067425,8.637987115968722,5.655752446323037,30.33346335985584,0
8876,BJ0800,3.1508836873262376,0.46338909875332945,4.124571610855989,2.482835064523192,8.637987115968722,5.655752446323037,30.33346335985584,0
8878,BJ0800,13.390696897817191,3.564904005655411,20.76689071970983,8.824305363640585,8.637987115968722,5.655752446323037,30.33346335985584,0
8880,BJ0800,13.61010360600964,2.336375864119939,16.888856020201832,8.981970845614272,8.637987115968722,5.655752446323037,30.33346335985584,0
9129,BJ0800,10.400272505224287,2.25219262123079,14.940861433213824,7.017672784958109,8.637987115968722,5.655752446323037,30.33346335985584,0
9131,BJ0800,2.6141979470591226,0.6722525031662911,3.5883603669790713,0,8.637987115968722,5.655752446323037,30.33346335985584,0
9394,BJ0800,7.549303229394255,1.3788703596228213,9.684428392807307,5.709615519204845,8.637987115968722,5.655752446323037,30.33346335985584,0
10675,BJ0101,7.365899816122733,1.0078010520142715,8.706459421419575,4.837760375106449,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
10930,BJ0101,2.034117062912569,0.2896626626750275,2.463209124032682,1.3483929297782151,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
10932,BJ0101,4.091090306082098,0.5618507481951679,4.814574533075502,2.618597667052386,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
10934,BJ0101,4.6773025847639005,0.7073673986898813,5.863887643544462,2.921209799456604,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
10936,BJ0101,1.4101936058886453,0.19413617655307297,1.8238077148333691,1.052399710630323,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
10939,BJ0101,0.7904174354724327,0.18341528361701998,1.1879957374998622,0.4913831978713085,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
11182,BJ0101,0.9602551996168528,0.16346795032757014,1.250641312744381,0.7314238011240295,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
11184,BJ0101,1.3847291747080355,0.23342130518948997,1.8144539280103964,1.0111617965427904,0.2827506083965172,0.4612551682001243,8.706459421419575,-0.02007396059112029
