id,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
13507,1145008.1829725117,1145008.1396933666,1145007.9745304028,1145005.4305764916,1145005.527622104,1145007.6140639642,1145008.3387997127,1145003.684450877,1145008.2569163458,1145005.1233272604
13508,1142322.7714809037,1142322.7283400537,1142322.562916191,1142320.0204411447,1142320.1186900162,1142322.2033942316,1142322.9276833578,1142318.274929489,1142322.8463283961,1142319.7150041992
13509,1139638.929404227,1139638.8864023832,1139638.7207166206,1139636.1797309075,1139636.2791885717,1139638.3621440849,1139639.085983487,1139634.434838507,1139639.0051595324,1139635.8761152066
13510,1136956.667856525,1136956.6249944032,1136956.4590457347,1136953.9195599165,1136954.0202319408,1136956.1014276023,1136956.824814152,1136952.17529212,1136956.7445238226,1136953.6177744784
13511,1134275.998050392,1134275.955328713,1134275.7891161283,1134273.2511408604,1134273.3530328448,1134275.4324574133,1134276.155387954,1134271.5075030685,1134276.0756338858,1134272.9511947618
13512,1131596.9312979833,1131596.8887174726,1131596.7222399577,1131594.1857859897,1131594.2889035684,1131596.3665457098,1131597.0890170573,1131592.4427836568,1131597.009801903,1131593.8876883679
13513,1128919.4790120386,1128919.4365734272,1128919.2698299624,1128916.7349081407,1128916.8392569812,1128918.9151052665,1128919.6371142094,1128914.9925467744,1128919.5584406396,1128916.4386681924
13514,1126243.6527069143,1126243.6104109378,1126243.4434005,1126240.9100217668,1126241.0156075708,1126243.0896504768,1126243.8111937742,1126239.1683069293,1126243.7330644769,1126240.6156487495
13515,1440609.3178652609,1440609.2632810134,1440609.1206319,1440606.4657901744,1440606.462197422,1440608.6832698367,1440609.4417034334,1440604.6769455816,1440609.3162236626,1440606.009144233
13516,1437806.2393417314,1437806.184841776,1437806.0420157567,1437803.3879246,1437803.3850995665,1437805.6052246606,1437806.3634284271,1437801.5993416072,1437806.2382767743,1437802.9324020988
13517,1435003.9571582414,1435003.9027429381,1435003.7597394008,1435001.1064032172,1435001.1043489035,1435003.3235217445,1435004.081494362,1434999.318083839,1435003.9566721788,1435000.6520087977
13518,1432202.475989206,1432202.4216589162,1432202.2784772464,1432199.625900474,1432199.6246198965,1432201.8428355176,1432202.6005756583,1432197.8378467422,1432202.476084303,1432199.172638804
13519,1429401.800544344,1429401.7462994312,1429401.6029390118,1429398.951126122,1429398.9506223141,1429401.1678757132,1429401.9253820383,1429397.1633400857,1429401.8012228783,1429398.4990018962
13520,1426601.9355689983,1426601.881409829,1426601.7378700392,1426599.0868255375,1426599.087101549,1426601.303387689,1426602.0606588502,1426597.2993092632,1426601.9368332599,1426598.6358434786
13521,1423802.88584446,1423802.8317714022,1423802.688051619,1423800.0377800448,1423800.0388389418,1423802.2541527501,1423803.0111873897,1423798.250535617,1423802.8876967516,1423799.5879449025
13522,1421004.6561882943,1421004.6022017184,1421004.4583013158,1421001.8088072434,1421001.810652109,1421004.0249884771,1421004.7817852262,1421000.0218367637,1421004.6586309308,1421001.3601237948
13523,1418207.251454671,1418207.1975549497,1418207.0534732987,1418204.4047613367,1418204.4073952714,1418206.6207490545,1418207.3773065342,1418202.618066926,1418207.2544899806,1418203.9572343868
13524,1418207.251454671,1418207.1975549497,1418207.0534732987,1418204.4047613367,1418204.4073952714,1418206.6207490545,1418207.3773065342,1418202.618066926,1418207.2544899806,1418203.9572343868
13525,1415410.6765346983,1415410.6227222062,1415410.4784586753,1415407.8305334675,1415407.833959588,1415410.0463256054,1415410.8026424267,1415406.0441172644,1415410.6801650214,1415407.3841678496
13526,1415410.6765346983,1415410.6227222062,1415410.4784586753,1415407.8305334675,1415407.833959588,1415410.0463256054,1415410.8026424267,1415406.0441172644,1415410.6801650214,1415407.3841678496
13527,1412614.9363567599,1412614.8826318742,1412614.738185828,1412612.0910520542,1412612.0952734945,1412614.3066465287,1412615.0627212913,1412610.3049162156,1412614.9405844498,1412611.6458526293
13528,1409820.0358868549,1409819.9822499552,1409819.8376207564,1409817.1912831313,1409817.1963030428,1409819.4066778384,1409820.162509133,1409815.4054298326,1409820.040714278,1409816.747254789
13529,1407025.9801289428,1407025.926580411,1407025.7817674186,1407023.1362306937,1407023.142052245,1407025.3514235104,1407026.1070099154,1407021.3506621295,1407025.9855584786,1407022.6933783528
13530,1404232.7741252917,1404232.7206655112,1404232.575668082,1404229.9309370448,1404229.9375634221,1404232.1459258269,1404232.901265911,1404228.1456554285,1404232.7801593326,1404229.4892656521
13531,1401440.4229568278,1401440.3695861853,1401440.2244036726,1401437.580483147,1401437.5879175542,1401439.7952657305,1401440.5503580514,1401435.7954907115,1401440.4295977794,1401437.139997679
13532,1398648.9317434924,1398648.8784623765,1398648.7330941304,1398646.0899889783,1398646.0982346365,1398648.3045631782,1398649.0594062824,1398644.3052879754,1398648.9389937734,1398645.6506944404
13533,1395858.3056445997,1395858.2524534015,1395858.1068987693,1395855.4646138896,1395855.4736740377,1395857.6789774997,1395858.4335699228,1395853.6802065908,1395858.3135066426,1395855.0265153162
13534,1393068.5498591992,1393068.4967583122,1393068.3510166383,1393065.7095569675,1393065.719434863,1393067.923707761,1393068.6780480272,1393063.9254456642,1393068.5583354498,1393065.2726594235
13535,1390279.6696264432,1390279.6166162633,1390279.470686889,1390276.8300574017,1390276.8407563195,1390279.0439931303,1390279.7980797528,1390275.0462444052,1390279.6787193606,1390276.3943659817
13536,1387491.6702259558,1387491.617306881,1387491.4711891443,1387488.831394854,1387488.8429180873,1387491.0451132478,1387491.7989447282,1387487.047882496,1387491.6799380127,1387488.3969146821
13537,1384704.5569782068,1384704.504150638,1384704.3578438743,1384701.7188898327,1384701.731240693,1384703.9323886,1384704.6859634288,1384699.9356804648,1384704.56731189,1384701.285626064
13538,1381918.3352448915,1381918.2825092315,1381918.1360127726,1381915.4979040714,1381915.5110858886,1381917.7111808984,1381918.4644975543,1381913.715000066,1381918.346202701,1381915.065861891
13539,1379133.0104293104,1379132.957785965,1379132.81109914,1379130.1738409095,1379130.187857032,1379132.38689346,1379133.1399504102,1379128.3912446597,1379133.0220137609,1379129.7430255336
13540,1376348.5879767567,1376348.535426134,1376348.3885482687,1376345.75214568,1376345.7669994747,1376347.9649715957,1376348.7177672954,1376343.9698595998,1376348.6001903764,1376345.3225623555
13541,1373565.0733749066,1373565.0209174168,1373564.8738478338,1373562.2383060977,1373562.2540009508,1373564.4509029973,1373565.2034358901,1373560.456332623,1373565.0862202374,1373561.8099601031
13542,1370782.4721542117,1370782.4197902684,1370782.2725282875,1370779.6378526555,1370779.6543919714,1370781.8502181347,1370782.6024866519,1370777.8561942426,1370782.4856338107,1370779.2107493002
13543,1370782.4721542117,1370782.4197902684,1370782.2725282875,1370779.6378526555,1370779.6543919714,1370781.8502181347,1370782.6024866519,1370777.8561942426,1370782.4856338107,1370779.2107493002
13544,1368000.7898883,1368000.7376183188,1368000.5901632558,1367997.9563590207,1367997.9737462231,1368000.1684906522,1368000.920493213,1367996.175018148,1368000.8040047376,1367997.5305036462
13545,1368000.7898883,1368000.7376183188,1368000.5901632558,1367997.9563590207,1367997.9737462231,1368000.1684906522,1368000.920493213,1367996.175018148,1368000.8040047376,1367997.5305036462
13546,1365220.0321943758,1365219.9800187747,1365219.8323699431,1365217.1994424395,1365217.2176809714,1365219.411337772,1365220.1630727837,1365215.418421607,1365220.0469502374,1365216.7748404187
13547,1365220.0321943758,1365219.9800187747,1365219.8323699431,1365217.1994424395,1365217.2176809714,1365219.411337772,1365220.1630727837,1365215.418421607,1365220.0469502374,1365216.7748404187
13548,1362440.2047336288,1362440.152652829,1362440.0048095388,1362437.3727641418,1362437.3918574653,1362439.584420701,1362440.3358865585,1362435.5920658722,1362440.2201315141,1362436.9494208803
13549,1359661.313211644,1359661.2612260687,1359661.1131876267,1359658.482029755,1359658.5019813515,1359660.693445042,1359661.4446401275,1359656.701656592,1359661.3292541672,1359658.05995069
13550,1356883.3633788177,1356883.3114888929,1356883.1632546023,1356880.5329897166,1356880.5538030872,1356882.7441612089,1356883.495083892,1356878.752944228,1356883.3800686072,1356880.1121803187
13551,1354106.3610307768,1354106.3092369314,1354106.1608060927,1354103.5314396964,1354103.5531183619,1354105.7423648466,1354106.4930134846,1354101.751724472,1354106.3783704767,1354103.1119054689
13552,1351330.3120088044,1351330.2603114694,1351330.1116833799,1351327.4832210205,1351327.5057685212,1351329.6938972564,1351330.4442701933,1351325.7038386723,1351330.3300010727,1351327.0649674986
13553,1348555.2222002672,1348555.1705998771,1348555.0217738303,1348552.3942210986,1348552.417640995,1348554.6046458231,1348555.3547413908,1348550.615174263,1348555.240847778,1348551.9772538522
13554,1345781.097539051,1345781.046036042,1345780.8970113285,1345778.2703738597,1345778.2946697322,1345780.4805444507,1345781.230360967,1345776.491665196,1345781.116844492,1345777.8546984915
13555,1343007.944005996,1343007.892600808,1343007.7433767149,1343005.1176601886,1343005.142835638,1343007.3275739981,1343008.0771097685,1343003.33929238,1343007.9639720714,1343004.7032823355
13556,1340235.7676293424,1340235.7163224176,1340235.5668982284,1340232.94210837,1340232.968167017,1340235.1517627244,1340235.9010160407,1340231.164084123,1340235.7882587707,1340232.5290337026
13557,1337464.5744851758,1337464.5232769593,1337464.3736519548,1337461.7497945342,1337461.7767400206,1337463.9591867337,1337464.7081558744,1337459.97211658,1337464.5957806914,1337461.3380287576
13558,1334694.3706978809,1334694.3195888202,1334694.1697622777,1334691.5468431113,1334691.5746790988,1334693.7559704296,1334694.5046536599,1334689.7695142056,1334694.3926622337,1334691.1363919647
13559,1331925.1624405975,1331925.1114311435,1331924.9614023366,1331922.339427287,1331922.3681574585,1331924.5482869714,1331925.2966825424,1331920.5624502099,1331925.1850765524,1331921.930296545
13560,1329156.9559356836,1329156.9050262892,1329156.7547944884,1329154.1337694651,1329154.1633975243,1329156.3423587356,1329157.0904648849,1329152.3571470215,1329156.9792460212,1329153.725964937
13561,1326389.7574551804,1326389.7066463022,1326389.5562107747,1326386.9361417342,1326386.9666714056,1326389.1444577842,1326389.8922727352,1326385.1598767545,1326389.781442698,1326386.5296692643
13562,1323623.573321287,1323623.522613384,1323623.3719733933,1323620.75286634,1323620.7843013695,1323622.9609063347,1323623.7084282972,1323618.9769616795,1323623.597988797,1323620.3477318087
13563,1320858.4099068348,1320858.3593003694,1320858.2084551756,1320855.5903161622,1320855.6226603165,1320857.7980772392,1320858.5453044085,1320853.8147747023,1320858.435257166,1320855.1865254852
13564,1318094.2736357716,1318094.2231312084,1318094.0720800683,1318091.4549151957,1318091.4881722636,1318093.6623944645,1318094.409325022,1318089.6797398436,1318094.299671768,1318091.0524743253
13565,1315331.1709836472,1315331.1205814541,1315330.969323621,1315328.3531390394,1315328.387312831,1315330.5603335812,1315331.306965693,1315326.5783327285,1315331.1977081697,1315327.9520539637
13566,1312569.108478107,1312569.058178755,1312568.9067134783,1312566.2915153876,1312566.3266097347,1312568.4984222548,1312569.2447540732,1312564.517081078,1312569.135894033,1312565.8917921318
13567,1312569.108478107,1312569.058178755,1312568.9067134783,1312566.2915153876,1312566.3266097347,1312568.4984222548,1312569.2447540732,1312564.517081078,1312569.135894033,1312565.8917921318
13568,1309808.0926993894,1309808.0425033525,1309807.8908298789,1309805.2766245285,1309805.3126432847,1309807.4832407443,1309808.2292704065,1309803.5025652067,1309808.1208096126,1309804.8782691543
13569,1307048.1302808295,1307048.0801885843,1307047.9283061565,1307045.3150998466,1307045.3520468876,1307047.521422405,1307048.267148034,1307043.5414185266,1307048.1590882596,1307044.9181184534
13570,1304289.2279093668,1304289.1779213932,1304289.0258292507,1304286.4136283323,1304286.4515075563,1304288.6196541977,1304289.3650739004,1304284.6403280548,1304289.2574169307,1304286.0180270562
13571,1301531.39232606,1301531.342442841,1301531.1901402194,1301528.5789510952,1301528.6177664218,1301530.7846772019,1301531.5297890706,1301526.806034929,1301531.422536701,1301528.1847361103
13572,1298774.630326606,1298774.5805486278,1298774.4280347591,1298771.8178638837,1298771.8576192558,1298774.0232871354,1298774.7680892474,1298770.0453349252,1298774.6612432846,1298771.4250414022
13573,1296018.9487618662,1296018.8990896174,1296018.7463637306,1296016.1372176108,1296016.1779169936,1296018.342334881,1296019.0868252974,1296014.3650789845,1296018.9803875592,1296015.7457938828
13574,1293264.3545383953,1293264.3049723688,1293264.1520336887,1293261.5439188846,1293261.585566266,1293263.7487270152,1293264.4929037828,1293259.7721737437,1293264.3868760976,1293261.153900199
13575,1290510.8546189808,1290510.8051596715,1290510.6520074198,1290508.044930545,1290508.0875299359,1290510.2494263472,1290510.9932874956,1290506.273582071,1290510.8876717037,1290507.6563232294
13576,1287758.4560231832,1287758.4066710898,1287758.253304484,1287755.6472722057,1287755.69082764,1287757.8514524586,1287758.5949960025,1287753.87632361,1287758.4897939553,1287755.260082627
13577,1285007.1658278846,1285007.116583509,1285006.9630017637,1285004.3580208034,1285004.4025363387,1285006.5618822547,1285007.3051061921,1285002.5874753261,1285007.2003197526,1285003.972255368
13578,1282256.991167844,1282256.942031691,1282256.7882340166,1282254.1843111517,1282254.2297908682,1282256.3878505158,1282257.1307528291,1282252.4141720629,1282257.0263838714,1282253.799976305
13579,1279507.9392362568,1279507.8902088348,1279507.736194438,1279505.133336501,1279505.1797845026,1279507.3365504602,1279508.0791291152,1279503.3636071002,1279507.9751795253,1279504.750438729
13580,1276760.0172853207,1276759.9683671414,1276759.8141352257,1276757.212349105,1276757.2597695196,1276759.4152343082,1276760.1574872544,1276755.4430327225,1276760.0539589294,1276756.8308949338
13581,1276760.0172853207,1276759.9683671414,1276759.8141352257,1276757.212349105,1276757.2597695196,1276759.4152343082,1276760.1574872544,1276755.4430327225,1276760.0539589294,1276756.8308949338
13582,1274013.2326268093,1274013.1838183873,1274013.0293681521,1274010.428660793,1274010.4770577722,1274012.631213856,1274013.3731390256,1274008.6597607897,1274013.2700338755,1274010.0486567891
