id,precip_year,admin2Pcod,precip_2018,precip_2018_sd,precip_2018_adm2,precip_2018_sd_adm2,precip_year_adm2
9695,915.8112189859762,BJ0101,992.6213592233008,99.0699842161815,975.6668263642999,79.72930363721048,514453.5874791335
9696,917.8122977346278,BJ0101,996.0485436893202,99.33975057208983,975.6668263642999,79.72930363721048,514453.5874791335
9697,921.2991452991453,BJ0101,1002.6153846153846,99.84908371865465,975.6668263642999,79.72930363721048,514453.5874791335
9698,924.6462222222223,BJ0101,1007.2639999999999,100.21085669847567,975.6668263642999,79.72930363721048,514453.5874791335
9700,927.4305555555555,BJ0101,1011.230769230769,100.52163011327148,975.6668263642999,79.72930363721048,514453.5874791335
9702,932.2148148148149,BJ0101,1018.4,101.08522257096841,975.6668263642999,79.72930363721048,514453.5874791335
9704,937.4519956850055,BJ0101,1025.9417475728158,101.73727663622664,975.6668263642999,79.72930363721048,514453.5874791335
9945,826.5925925925927,BJ0101,892.6666666666666,91.71616661666154,975.6668263642999,79.72930363721048,514453.5874791335
9947,835.1111111111111,BJ0101,901,92.4617447511361,975.6668263642999,79.72930363721048,514453.5874791335
9949,839.5777777777778,BJ0101,906.4000000000001,92.83084649299532,975.6668263642999,79.72930363721048,514453.5874791335
9950,842.5555555555555,BJ0101,910,93.0784940821781,975.6668263642999,79.72930363721048,514453.5874791335
9951,860.3333333333334,BJ0101,928,94.305435429328,975.6668263642999,79.72930363721048,514453.5874791335
9952,865.4444444444445,BJ0101,934.5,94.81923591761326,975.6668263642999,79.72930363721048,514453.5874791335
9953,870.5555555555555,BJ0101,941,95.33430016462484,975.6668263642999,79.72930363721048,514453.5874791335
9954,877.5555555555555,BJ0101,948,95.87302208461129,975.6668263642999,79.72930363721048,514453.5874791335
9955,880.2666666666667,BJ0101,950.8000000000001,96.05391793943207,975.6668263642999,79.72930363721048,514453.5874791335
9956,884.3333333333334,BJ0101,955,96.32658307061767,975.6668263642999,79.72930363721048,514453.5874791335
9957,887.1111111111111,BJ0101,960,96.85884762703077,975.6668263642999,79.72930363721048,514453.5874791335
9958,892.7555555555556,BJ0101,965.5999999999999,97.1046420885815,975.6668263642999,79.72930363721048,514453.5874791335
9959,901.2222222222222,BJ0101,974,97.477114641273,975.6668263642999,79.72930363721048,514453.5874791335
9960,901.5777777777778,BJ0101,976.3999999999999,97.86178874805886,975.6668263642999,79.72930363721048,514453.5874791335
9961,904.5555555555555,BJ0101,979.6666666666666,98.12633151212233,975.6668263642999,79.72930363721048,514453.5874791335
9962,910.3333333333334,BJ0101,985,98.46776891527254,975.6668263642999,79.72930363721048,514453.5874791335
9963,914.9555555555555,BJ0101,993,99.07187932368737,975.6668263642999,79.72930363721048,514453.5874791335
9964,916.4666666666667,BJ0101,996.2,99.34598709316423,975.6668263642999,79.72930363721048,514453.5874791335
9965,917.8888888888889,BJ0101,1001,99.84393124301852,975.6668263642999,79.72930363721048,514453.5874791335
9967,922.8518518518517,BJ0101,1006.3333333333333,100.1717170443978,975.6668263642999,79.72930363721048,514453.5874791335
10202,830.9026455026456,BJ0101,898.2285714285715,92.39113341497868,975.6668263642999,79.72930363721048,514453.5874791335
