id,admin2Pcod,lc_11,lc_12,lc_13,lc_8,lc_11_adm2,lc_12_adm2,lc_13_adm2,lc_8_adm2,lc_11_max_adm2,lc_12_max_adm2,lc_13_max_adm2,lc_8_max_adm2
9683,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9684,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9685,BJ0101,0.9777777777777777,0.022222222222222223,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9686,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9687,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9688,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9689,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9690,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9691,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9692,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9693,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9694,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9695,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9696,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9697,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9698,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
9700,BJ0101,1,0,0,0,0.9754277048506972,0.006323996907825384,0.012465359494631597,0.0029185283762044917,1,1,0.9166666666666666,0.5952380952380952
